idManifestacion	place	entity	date	lugarPublicacionOriginal
632715	Sánchez	Luis	1598	
632718	David	Mathieu ; Du Pré	1552	
632721	Aubry	Johann	1628	
632724	Foquel	Guillermo	1592	
632727	Longo	Tarquinio	1615	
632730	Teler	Giorgio	1615	
632733	Imprenta de la Colección Madrid	España	1742	
632736	Pinetto	Claudio	1641	
632739	Mena	Francisco Manuel de ; Zúñiga	1746	
632742	Ibarra	Joaquín	1788	
632745	Robles	Lorenzo de	1609	
632748	Mey	Francisco Felipe	1617	
632751	Leontino	Atabalipa	1641	
632754	Sánchez	Luis	1620	
632760	Marzal	Juan Bautista ; Sonzonio	1626	
632763	Honorat	Barthélemy	1585	
632766	Torroella	Buenaventura ; Boter de Rindons	1680	
632772	Meursius	Jacobus	1669	
632775	Castaldo	Salvatore	1680	
632778	Arcerius	Johannes	1664	
632781	Wolfcanius	Petrus	1638	
632784	Castaldo	Salvatore	1681	
632787	Buisson	François	1790	
632790	Castaldo	Salvatore	1681	
632793	Juan	Carlos	1646	
632796	Schick	Gerhardus ; Wellens	1660	
632799	Murillo	Jerónimo	1625	
632802	Revilla	Francisco	1733	
632805	Taberniel	Artus	1605	
632808	Corvinus	Christoph	1618	
632811	Martínez	Francisco	1636	
632814	Froben	Georg Ludwig	1614	
632817	Sánchez	Luis	1623	
632820	Janssonius van Waesberge	Johannes	1712	
632823	Rossi	Giovanni	1587	
632826	Sánchez	Luis	1627	
632829	Bastida	Mateo de la ; Díaz de la Carrera	1653	
632832	Rodrigues	Luis	1542	
632835	Sánchez	Luis	1624	
632838	Rossi	Giovanni	1587	
632841	Rossi	Giovanni	1587	
632844	Janssonius	Johannes	1632	
632847	Genath	Johann Jakob	1627	
632850	Elzevier	Abraham ; Elzevier	1631	
632853	Elzevier	Bonaventura ; Elzevier	1633	
632856	Guerra	Domenico ; Guerra	1569	
632859	Elzevier	Abraham ; Elzevier	1639	
632862	Elzevier	Abraham ; Elzevier	1631	
632865	Elzevier	Abraham ; Elzevier	1632	
632868	Madrigal	Pedro	1595	
632871	Maire	Johannes	1635	
632874	Elzevier	Abraham ; Elzevier	1632	
632877	Elzevier	Abraham ; Elzevier	1632	
632880	Blaeu	Joan	1635	
632883	Gast	Matías	1581	
632886	Elzevier	Abraham ; Elzevier	1632	
632889	Elzevier	Abraham ; Elzevier	1634	
632892	Elzevier	Abraham ; Elzevier	1630	
632895	Elzevier	Abraham ; Elzevier	1629	
632898	Elzevier	Abraham ; Elzevier	1630	
632901	Elzevier	Abraham ; Elzevier	1629	
632904	Elzevier	Abraham ; Elzevier	1629	
632907	Elzevier	Abraham ; Elzevier	1632	
632910	Maire	Johannes	1630	
632913	Janssonius	Johannes	1633	
632916	Elzevier	Abraham ; Elzevier	1629	
632919	Elzevier	Abraham ; Elzevier	1631	
632922	Blaeu	Willem Jansz	1635	
632925	Elzevier	Abraham ; Elzevier	1631	
632928	Elzevier	Bonaventura ; Elzevier	1627	
632931	Elzevier	Abraham ; Elzevier	1631	
632934	Elzevier	Abraham ; Elzevier	1633	
632937	Elzevier	Bonaventura ; Elzevier	1629	
632940	Elzevier	Bonaventura ; Elzevier	1629	
632943	Elzevier	Abraham ; Elzevier	1634	
632946	Elzevier	Abraham ; Elzevier	1641	
632949	Vögelin	Ernst ; Steinmann	1573	
632952	Elzevier	Bonaventura ; Elzevier	1634	
632955	Elzevier	Bonaventura ; Elzevier	1627	
632958	Elzevier	Bonaventura ; Elzevier	1634	
632961	Elzevier	Abraham ; Elzevier	1630	
632964	Elzevier	Abraham ; Elzevier	1631	
632967	Maire	Johannes	1631	
632970	Elzevier	Abraham ; Elzevier	1633	
632973	Elzevier	Abraham ; Elzevier	1637	
632976	García Fernández	Francisco	1697	
632979	Elzevier	Abraham ; Elzevier	1627	
632982	Elzevier	Abraham ; Elzevier	1633	
632985	Bellerus	Petrus	1641	
632988	Elzevier	Bonaventura ; Elzevier	1630	
632991	Elzevier	Abraham ; Elzevier	1628	
632994	Elzevier	Abraham ; Elzevier	1633	
632997	Elzevier	Bonaventura ; Elzevier	1634	
633000	Maire	Johannes	1631	
633003	Elzevier	Abraham ; Elzevier	1642	
633006	Gryphius	Antoine	1583	
633009	Vlacq	Adriaan ; Páez	1655	
633012	Gryphius	Antoine	1580	
633015	Reusner	Christoph ; Albrecht	1597	
633018	Elzevier	Bonaventura ; Elzevier	1633	
633021	Plantin	Christophe	1585	
633024	Elzevier	Lodewijk	1641	
633027	Elzevier	Abraham ; Elzevier	1641	
633030	Elzevier	Abraham ; Elzevier	1630	
633033	Cholinus	Maternus	1582	
633036	Maire	Johannes	1630	
633039	Lippoldt	Christoph	1608	
633042	Janssonius	Johannes	1635	
633045	Maire	Johannes	1642	
633048	Hackius	Cornelius ; Hackius	1676	
633051	Elzevier	Lodewijk	1660	
633054	Maire	Johannes	1634	
633057	Sonnius	Michel	1580	
633060	Vivien	Balthazar	1667	
633066	Herwagen	Johann	1688	
633069	Hahn	Johann Erich ; Lüderwald	1676	
633072	Zenaro	Damiano	1588	
633075	Cosío	Diego de ; Pérez	1596	
633078	Parrino	Domenico Antonio ; Muzio	1688	
633081	Martín del Castillo	Nicolás ; Ramírez	1612	
633084	Bordone	Girolamo	1609	
633087	Sánchez	Luis	1614	
633090	Gómez de Valdivielso	Pedro	1642	
633093	Abel	Christoph ; Fickwirth	1665	
633096	Dümler	Jeremias	1645	
633099	Azpilcueta	Miguel	1666	
633102	Balck	Idzard ; Fries	1639	
633105	Lucius	Petrus	1647	
633108	Boxe	Willem Christiaens van der ; López de Haro	1637	
633111	Deslandes	Miguel	1690	
633114	Valle	Sebastiano	1796	
633117	Viar	Juan de	1671	
633120	Remondini	Giuseppe	1803	
633123	Martínez	Sebastián	1558	
633126	Sengenwald	Georg	1660	
633129	Rodríguez de Valdivielso	Diego	1623	
633132	Junta	Felipe ; Varesio	1598	
633135	Bossange	Martin ; Masson	1802	
633138	Sánchez	Luis	1600	
633141	Beatus	Romanus	1602	
633147	Imprenta Real Madrid	España	1666	
633150	Espinosa Arteaga	Mateo de	1673	
633153	Dexen	Pedro Juan	1646	
633156	Corrozet	Gilles	1553	
633159	Salicato	Altobello	1583	
633162	Sánchez	Juan	1641	
633165	Rossi	Giovanni	1602	
633168	Dormer	Diego	1641	
633171	Asiaín	Nicolás de	1619	
633174	Zubrodt	Johann Peter	1668	
633177	Cosío	Diego de	1647	
633186	García	Francisco Javier	1753	
633189	Santander y Fernández	Mariano	1827	
633192	Imprenta Real Madrid	España	1668	
633195	Wechel	Chrétien ; Marchant	1531	
633198	Cano	Benito ; Quiroga	1792	
633201	Quiñones	María de ; Valdés	1654	
633204	Viar	Juan de	1681	
633207	Imprenta Real de Marina Cádiz	España	1746	
633210	Moneta	Francesco ; Corvo	1651	
633213	Moreno	Francisco impresor	1742	
633216	Zetzner	Lazarus	1629	
633219	Tambach	Gottfried ; Weiss	1625	
633222	Sánchez	Luis ; Courbes	1619	
633225	Gutiérrez	Josefa ; Villalpando	1819	
633228	Imprenta Real Madrid	España	1803	
633231	Wechel	Andreas	1608	
633234	Sigüenza y Vera	Juan José	1822	
633237	Sigüenza y Vera	Juan José	1822	
633240	Mesens	Jacob	1649	
633243	Becker	Matthäus ; Tambach	1612	
633246	Hurtado	Manuel ; Doblado	1785	
633249	Zenaro	Damiano	1573	
633252	Ghemart	Adrián	1565	
633255	Spiess	Johann ; Schönwetter	1601	
633258	Zenaro	Damiano	1580	
633261	Blado	Antonio	1540	
633264	Schultes	Hans	1629	
633267	Martín	Bernardo	1820	
633270	Doblado	José	1788	
633273	Junghans	Adam ; Haberegger	1672	
633276	Porras	Juan de	1502	
633279	Dufour	Jean Edme ; Roux	1778	
633282	Flamenco	Diego	1626	
633285	Somasco	Giacomo Antonio	1610	
633288	Brocar	Arnao Guillén de	1503	
633294	González	Juan	1625	
633297	Calleville	Claude	1641	
633300	Brocar	Arnao Guillén de	1503	
633303	Froben	Hieronymus ; Episcopius	1537	
633309	Payen	Thibaud	1550	
633312	Zenaro	Damiano	1575	
633315	Beithmann	Johann ; Rauchmaul	1616	
633318	Meda	Valerio ; Meda	1552	
633321	Zenaro	Damiano	1575	
633324	Reumann	Joachim	1676	
633327	Santos de Saldaña	Julián	1648	
633330	Boom	Hendrick ; Boom	1671	
633333	Ibarra	Joaquín	1782	
633336	Prost	André ; Prost	1627	
633339	Cramoisy	Sébastien	1623	
633342	Rauchmaul	Heinrich	1613	
633345	Gourbin	Gilles	1582	
633348	Tarino	Giovanni Domenico ; Goffi	1600	
633351	Gourbin	Gilles	1585	
633354	Lobenstein	Blasius	1630	
633357	Lobenstein	Blasius	1660	
633360	Petit	Jean	1534	
633363	Prost	Louis	1625	
633366	Petit	Jean	1531	
633369	Tarino	Giovanni Domenico	1601	
633372	Berger	Klemens	1620	
633375	Halbmaier	Simon	1629	
633378	Bonardo	Pellegrino	1573	
633381	Colonia	Johannes de ; Manthem	1474	
633384	Brunn	Philibert	1655	
633387	Lippoldt	Christoph	1608	
633390	Tarino	Giovanni Domenico	1614	
633393	Cormellas	Sebastián de	1621	
633396	Spineda	Lucio ; Avello de Valdés	1612	
633399	Vinha	Geraldo da	1623	
633402	Pepermannus	Johannes	1622	
633405	Fernández de Córdoba	Francisco	1551	
633408	Faure	Jacques ; Honorat	1557	
633411	Cays	Jaime ; Matevad Barcelona	1686	
633414	Mettayer	Pierre	1610	
633417	Casimir París	Francia	1828	
633420	Desaint	Jean	1764	
633423	Guillemot	Mathieu	1617	
633426	Gymnich	Johann	1590	
633429	Bourgeat	Ludwig ; Küchler	1667	
633432	Busäus	Johann	1655	
633435	Cailloué	Jacques	1631	
633438	Altaraque	Juan de	1584	
633441	Becker	Matthäus ; Schönwetter	1603	
633444	Guillemot	Mathieu	1617	
633447	Elzevier	Abraham ; Elzevier	1649	
633450	Marín	Pedro	1799	
633453	Imprenta del Mercurio Madrid	España	1745	
633456	Sancha	Antonio de	1778	
633459	Boninis	Boninus de	1483	
633462	Emmel	Egenolff	1626	
633465	Nutius	Martin	1564	
633468	Ackersdijck	Dirck van ; Zijll	1655	
633471	Burgos Madrid	España	1820	
633474	Day	John	1571	
633477	Cacchi	Giuseppe	1569	
633480	Guerra	Domenico ; Guerra	1573	
633483	Cervicornus	Eucharius ; Hittorp	1538	
633486	Misserini	Niccolo	1619	
633489	Canto	Francisco del	1576	
633492	Scoto	Girolamo	1573	
633495	Rodríguez Escobar	José ; Imprenta Real Madrid	1717	
633498	Valletta	Giovanni Battista	1736	
633501	Giolito de Ferrari	Gabriele ; Giolito de Ferrari	1554	
633504	Giunta	Jacques	1550	
633507	Saur	Johannes ; Schönwetter	1598	
633510	Robinson	G.G. ; Murray	1785	
633513	Ibarra	Joaquín	1784	
633516	Villalpando	Fermín Tadeo	1821	
633519	Marín	Antonio ; Peralta	1740	
633522	Bruyset Ponthus	Pierre	1745	
633525	Portonariis	Vincent de	1539	
633528	Paulhe	Jean	1672	
633531	Nivelle	Sébastien	1596	
633534	Borde	Philippe ; Borde	1667	
633537	Huguetan	Jean-Antoine	1676	
633540	Anisson	Laurent	1666	
633543	Bonilla	Juan de ; Dotil	1606	
633546	Brandmüller	Johann Ludwig	1741	
633549	Blas	Juan Francisco de	1672	
633552	Baglioni Venecia	Italia	1752	
633555	Álvares	António	1610	
633558	García	Francisco Javier	1758	
633561	Díaz de la Carrera	Diego	1647	
633564	Bolán	Andrés ; Córdoba	1599	
633567	Cendrat	Jaime ; Matevad	1605	
633570	Imprenta Real Madrid	España	1672	
633573	Híjar	Gabriel de	1576	
633576	Figueró	Rafael	1703	
633579	Barrio	Gabriel del	1724	
633582	Porras	Juan de	1487	
633585	Porras	Juan de	1487	
633588	Simón	Francisco ; Portonariis	1586	
633591	Robles	Lorenzo de	1593	
633594	García Infanzón	Juan	1717	
633597	Dormer	Diego	1677	
633600	Díaz de la Carrera	Diego ; Coello	1642	
633603	Robles	Lorenzo de ; Ibarra	1594	
633606	Bueno	Pascual	1678	
633609	Palthenius	Zacharias ; Rosa	1599	
633612	Jiménez	Pedro	1727	
633615	Longo	Egidio	1652	
633618	Rodríguez de Valdivielso	Diego	1624	
633621	Figueró	Rafael	1686	
633624	Fischer	Peter	1602	
633627	Monfort	Benito	1786	
633630	Buon	Nicolas	1618	
633633	Bedmar	Lucas Antonio de	1674	
633636	Cardon	Horace	1609	
633639	Martínez	Francisco	1629	
633642	Fernández	Manuel impresor ; Moreno	1733	
633645	Hernault	Antoine	1614	
633651	Bellerus	Johannes	1617	
633654	Pomeray	François	1632	
633657	Boissat	Horace ; Remeus	1662	
633660	Rouille	Guillaume	1558	
633663	Zenaro	Damiano	1582	
633666	De Bottis	Niccolò ; De Maria	1590	
633669	García Morrás	Domingo	1653	
633672	Tournes	Gabriel de ; Tournes	1710	
633675	Estienne	Charles	1552	
633678	García Morrás	Domingo	1653	
633681	García Infanzón	Juan	1701	
633684	Bellerus	Johannes	1618	
633687	David	Mathieu	1556	
633690	Walder	Johann	1541	
633693	Rouillé	Guillaume	1574	
633696	Kopf	Peter	1625	
633699	Zetzner	Lazarus	1648	
633702	Winter	Robert	1530	
633705	Imprenta Real de la Gaceta Madrid	España	1776	
633708	Gymnich	Johann	1592	
633711	Quinciano	Ercole	1579	
633714	Mosca	Felice ; Abbate	1722	
633717	Prost	Pierre	1646	
633720	Arnaud	Laurent ; Borde	1676	
633723	Calenius	Gerwin ; Quentel	1575	
633726	Chouet	Pierre	1631	
633729	Fradin	Constantin ; Crespin	1526	
633732	Fouet	Robert	1615	
633735	Du Puis	Mathurin	1645	
633738	Stoer	Jacob	1630	
633741	Le Fèvre	François	1616	
633744	Desbordes	Henri	1721	
633750	Scoriggio	Lazzaro	1633	
633753	Imprenta Real de la Gaceta Madrid	España	1767	
633756	Villadiego	Francisco Antonio	1704	
633759	Blado	Antonio	1558	
633762	Ramírez	Antonia	1623	
633765	Mylius	Arnold	1601	
633768	Rodríguez	Eugenio	1683	
633771	Mey	Pedro Patricio	1607	
633774	Quiñones	María de ; Peralbo del Corral	1653	
633777	Ibarra	Joaquín	1758	
633780	Porras	Juan de	1500	
633783	Imprenta Real de la Gaceta Madrid	España	1769	
633786	Mylius	Arnold	1602	
633789	García de Honorato y San Miguel	Eugenio	1758	
633792	Imprenta Real de la Gaceta Madrid	España	1769	
633795	Didot	Firmin ; Mesneir	1829	
633798	Martínez	Francisco	1635	
633801	Zenaro	Damiano	1579	
633804	Imprenta Real de la Gaceta Madrid	España	1767	
633807	Torrubia	Antonio de ; Montalvo	1701	
633813	Scoriggio	Lazzaro	1635	
633816	Wechel	Andreas	1592	
633819	Balsamo	Francesco ; Longo	1631	
633822	Hutz	Leonardo ; Sanz	1497	
633825	Varisco	Giovanni	1568	
633828	Albin	Bernhard	1595	
633831	Imprenta Real de la Gaceta Madrid	España	1769	
633834	Lacavalleria Dulach	Antonio	1680	
633837	Grosse	Gottfried ; Mintzel	1636	
633843	Sengenwald	Georg	1666	
633846	Imprenta Real de la Gaceta Madrid	España	1767	
633849	García Infanzón	Juan	1696	
633852	Luchino	Vincenzo	1558	
633855	Sansovino	Francesco	1561	
633858	Longo	Tarquinio	1619	
633861	Ziletti	Giordano	1575	
633864	Huete	Pedro de	1580	
633867	Paci	Giovanni Francesco	1686	
633870	Matevad	Sebastián	1613	
633873	Gryphius	Sébastien	1538	
633876	Roncagliolo	Secondino ; Monliverio	1621	
633879	Gómez	Alonso	1585	
633882	Gryphius	Antoine	1585	
633885	Guzmán	Bernardino de	1617	
633888	Mestrès	Nicolas ; Mestrès	1532	
633891	González	Domingo ; Imprenta del Reino Madrid	1631	
633894	Dormer	Diego	1680	
633897	Martinelli	Giovanni ; Bonfadino	1597	
633900	Ibarra	Manuel ; Quintana	1737	
633903	Marcus	Jacob	1638	
633906	Wolfgang	Abraham	1667	
633909	Elzevier	Bonaventura ; Elzevier	1640	
633912	Janssonius	Johannes	1644	
633915	De Franceschi	Francesco	1562	
633918	Malatesta	Giovanni Battista	1626	
633921	García	Francisco	1603	
633924	Wolfgang	Abraham	1667	
633927	Hampel	Nikolaus	1624	
633930	Rouillé	Guillaume	1571	
633933	Wolfgang	Abraham	1668	
633936	Rouillé	Guillaume	1571	
633939	Pérez de Montalbán	Alonso ; Imprenta del Reino Madrid	1629	
633942	Wolter	Bernhard	1618	
633945	Baglioni Venecia	Italia	1764	
633948	Imprimerie Royale París	Francia	1823	
633951	Rouillé	Guillaume	1571	
633954	Rouillé	Guillaume	1550	
633957	Accademici Augusti Perugia	Italia	1609	
633960	Rouillé	Guillaume	1581	
633963	Baglioni Venecia	Italia	1748	
633966	Rouillé	Guillaume	1581	
633969	Birckmann	Johann	1571	
633972	Costa	João da	1666	
633975	Baglioni Venecia	Italia	1741	
633978	Egenolff	Paul	1618	
633981	Giunta	Filippo	1570	
633984	Baglioni Venecia	Italia	1770	
633987	Vaultier	François	1643	
633990	Birckmann	Johann	1566	
633993	Taschner	Johann ; Hierat	1610	
633996	Palthenius	Zacharias	1599	
633999	Calenius	Gerwin ; Quentel	1574	
634002	Margarit	Jerónimo	1632	
634005	Honorat	Sébastien ; Giunta	1557	
634008	Somasco	Sixto	1566	
634011	Imprenta Real Madrid	España	1803	
634014	Biesen	Jacob van	1637	
634017	Crespin	Jean	1535	
634020	Vincent	Simon ; Thomas	1515	
634023	Cramoisy	Sébastien	1618	
634026	Rosa	Jonas	1620	
634029	Harsy	Denis de ; Vincent	1548	
634032	David	Jean	1531	
634035	Chevalier	Michel	1618	
634038	Jäger	Gottfried ; Naumann	1652	
634041	Hierat	Anton	1611	
634044	Amarita	León	1825	
634047	Benedini	Filippo Maria ; Ciuffetti	1743	
634050	Kinckius	Johann	1624	
634053	Gryphius	Sébastien	1536	
634056	Baudin	Clément	1573	
634059	Gymnich	Johann	1583	
634062	Miraillet	Paul ; Pullon	1549	
634065	L'Angelier	Arnoul ; L'Angelier	1546	
634068	Pesnot	Charles	1581	
634071	Honorat	Barthélemy ; Cloquemin	1576	
634074	Beringen	Godefroy ; Beringen	1546	
634077	Portonariis	Vincent de	1538	
634080	Moretti	Niccolò	1594	
634083	Gymnich	Johann	1580	
634086	Gymnich	Johann	1579	
634089	Pullon	Jean ; Portonariis	1546	
634092	Latomus	Sigmund	1600	
634095	Domingo	José	1817	
634098	Elzevier	Isaac	1620	
634101	Huguetan	Jean-Antoine	1670	
634104	Faure	Jacques ; Giunta	1567	
634107	Rouillé	Guillaume	1619	
634110	Pullon	Jean ; Portonariis	1546	
634113	Nutius	Martin	1626	
634116	Compagnie de Jésus à Avignon Aviñón	Francia	1759	
634119	Lazzari	Ignazio	1659	
634122	Alverá	Felipe ; Imprenta Real Madrid	1793	
634125	Alverá	Felipe ; Imprenta Real Madrid	1800	
634128	Alverá	Felipe ; Imprenta Real Madrid	1799	
634131	Beringen	Godefroy ; Beringen	1546	
634134	Estienne	Henri	1519	
634137	Birckner	Johann	1630	
634140	Egenolff	Paul	1597	
634143	González	Juan	1632	
634149	Rouillé	Guillaume	1546	
634155	Villagrasa	Jerónimo	1658	
634158	Cirillo	Decio ; Vannelli	1641	
634161	Onofrio	Francesco	1671	
634164	Giolito de Ferrari	Gabriele ; Giolito de Ferrari	1558	
634167	Le Gras	Theodore	1739	
634170	Durand	Laurent	1750	
634173	López	Bautista ; Martínez Grande	1614	
634176	Cavelier	Pierre-Guillaume ; Le Gras	1758	
634179	Valvassori	Giovanni Andrea	1560	
634182	Zegers	Jacobus	1641	
634185	Bouchier	Pierre	1573	
634188	Desprez	Guillaume	1750	
634191	Saur	Johannes ; Kopf	1600	
634194	Zegers	Jacobus	1641	
634197	Plantin	Christophe	1574	
634200	Martin	Louis ; Bevilacqua	1516	
634203	Giunta	Jacques	1557	
634206	Stoer	Jacob	1573	
634209	Gryphius	Sébastien	1546	
634212	Bouchier	Pierre	1571	
634215	Bouchier	Pierre	1572	
634218	Bogard	Jean ; Winde	1573	
634221	Riese	Tobias ; Wittigau	1654	
634224	Estienne	Henri	1564	
634227	Burgos	Miguel de	1821	
634230	Cholinus	Maternus	1580	
634233	Winde	Louis de	1572	
634236	Cardon	Horace	1609	
634239	Arkstee	Hans Kasper ; Merkus	1757	
634242	Giunta	Jacques	1550	
634245	Giunta	Jacques	1562	
634248	Rouillé	Guillaume	1549	
634251	Vincent	Philippe	1759	
634254	Robinot	Gilles ; Prevost	1559	
634257	Crespin	Samuel	1645	
634260	Herwagen	Johann	1559	
634266	Sellius	Adamus	1714	
634269	Steelsius	Johannes	1550	
634272	Béraud	Symphorien	1572	
634275	Steelsius	Johannes	1568	
634278	Plantin	Christophe	1566	
634281	Goltzius	Hubert	1564	
634284	Rouillé	Guillaume	1559	
634287	Portonariis	Vincent de m. 1547 ; Juste	1536	
634290	Frellon	Jean	1551	
634293	Nivelle	Sebastien	1579	
634296	Moretti	Marcantonio ; Brianza	1587	
634299	Giunta	Jacques	1558	
634302	Le Jeune	Martin	1552	
634305	Frellon	Jean	1547	
634308	Elzevier	Abraham ; Elzevier	1644	
634311	Henricpetri	Sebastian	1578	
634314	Gymnich	Johann	1590	
634317	Wehe	Johann ; Schultes	1657	
634320	Frein	Barthelemy ; Rollet	1548	
634323	Giunta	Filippo	1572	
634326	Martín de Balboa	Alonso	1619	
634329	Baumeister	Georg	1622	
634332	Colinaeus	Petrus	1556	
634335	Portonariis	Vincent de	1536	
634338	Guerra	Domenico ; Guerra	1582	
634341	Petit	Jean	1512	
634344	Giunta	Lucantonio	1575	
634347	Becker	Matthäus ; Schönwetter	1600	
634350	Rubini	Bartolomeo ; Rubini	1575	
634353	Sánchez	Melchor ; López	1652	
634356	Baum	Theodor	1578	
634359	Somasco	Giacomo Antonio	1599	
634362	Cesano	Bartolomeo	1550	
634365	Brandes	Ludigke	1594	
634368	Ciotti	Giovanni Battista	1619	
634371	Zenaro	Damiano	1570	
634374	Dolce	Francesco ; Gallo	1570	
634377	Doblado	José ; Compañía de Impresores y Libreros del Reino Madrid	1783	
634380	Ibarra	Joaquín	1782	
634383	Payen	Thibaud	1547	
634386	Somasco	Giovanni Battista	1590	
634389	Gymnich	Johann	1598	
634392	Birckmann	Arnold	1558	
634395	Nicolini da Sabbio	Pietro	1540	
634398	Lucius	Jakob	1610	
634401	Birckmann	Johann ; Baum	1569	
634404	Rihel	Wendelin	1548	
634407	Müller	Kraft	1545	
634410	Grevenbroich	Gerhard	1615	
634416	Du Puis	Mathurin	1545	
634419	Baglioni Roveredo	Suiza	1746	
634422	Basse	Nikolaus	1595	
634425	Antonius	Wilhelm	1612	
634428	Rouillé	Guillaume	1550	
634431	Antonius	Wilhelm	1614	
634434	Giunta	Jacques	1550	
634437	Gaultherot	Vivant	1545	
634440	Navarro	Juan	1583	
634443	Cellius	Johann Alexander	1611	
634446	Kembach	Elias	1614	
634449	Antonius	Wilhelm	1612	
634452	Antonius	Wilhelm	1604	
634455	Gymnich	Johann	1595	
634458	Moretus	Balthasar	1664	
634461	García Madrid	España	1818	
634464	Antonius	Wilhelm	1605	
634467	Birckmann	Johann ; Baum	1567	
634470	Frellon	Jean	1560	
634473	Lucius	Jakob	1597	
634476	Bindoni	Francesco	1562	
634479	Kinckius	Johann	1632	
634482	Harsy	Antoine de ; Carré	1574	
634485	Cacchi	Giuseppe	1567	
634488	Harsy	Antoine de	1591	
634491	Stahl París	Francia	1820	
634494	Winde	Louis de	1570	
634497	Pacard	Abraham	1622	
634500	Cancer	Mattia	1555	
634503	Dolce	Francesco ; Cravotto	1573	
634506	Lucius	Jakob	1599	
634509	Imprenta Real Madrid	España	1741	
634512	Cesano	Bartolomeo	1554	
634515	Imprenta de la Universidad de Cervera Cervera	España	1783	
634518	Quesnel	Jacques	1632	
634521	Le Preux	Esaias	1613	
634524	Moretti	Niccolò	1595	
634527	Gibier	Éloi	1559	
634530	Palacios y Villegas	Domingo de ; Rodríguez	1651	
634533	Baglioni Venecia	Italia	1749	
634536	Giunta	Jacques ; Bonyn	1536	
634539	Cavalcalupo	Girolamo	1564	
634542	Sessa	Giovanni Battista ; Sessa	1571	
634545	Gryphius	Sébastien	1561	
634548	Plantin	Christophe	1587	
634551	Zenaro	Damiano	1592	
634554	Elzevier	Johannes ; Elzevier	1653	
634557	Kempen	Gottfried	1592	
634560	Zenaro	Damiano	1572	
634563	Nicolini da Sabbio	Stefano	1538	
634566	Escribano	Miguel ; Compañía de Impresores y Libreros del Reino Madrid	1776	
634569	Plantin	Christophe	1574	
634572	Gymnich	Johann	1573	
